x,pdf(x)
1930,8.619296088264792095857330368043067467935561721180903761510612713529913356575040546005744622927088253888435383937787032596667411558968828206636894216301e-10
1932,8.597006737224704584191805412606866238266347461774063026595516747080638714710897548165181962319720064869399609090840647396356970950199370291455522754707e-10
1934,8.574797998617254606055865396382190130357629881877984301551424676124498997009690103576929514362625041246008343013766200792116036684047068999794636667778e-10
1936,8.552669497984965612820771669483477841432750462289739461094672579854281819533640408104895373489953106522131981438548804823759615070157403127396211154316e-10
1938,8.530620862994119071641148998120540463476692285717495420582212677897566689777476706454285459048806017267797740106097507056716818854429865506626595589308e-10
1940,8.508651723420534106643328070318474326831449886482252565121369844902323259542337403757722219783413213736795993789506217346289593750520248300908427816187e-10
1942,8.486761711135456893209189646737351045994762058543387274754617583733574866535725155785409495060137027461889725071825660446127499747673140667993815012678e-10
1944,8.464950460091558846321703975416560803437843140911741623765126673261114176685999908926428713120741033899950569680927953536418905415143742493468193955674e-10
1946,8.443217606309042653294773445142639241608437297197705022136861159722228467967600563074223136327950635621236252323791343653895854216926477936678726008233e-10
1948,8.421562787861855210465613733184668424316306162274354709399971078062712086263701396004440291418154662779579133843996297901891642426670922378088796891047e-10
1950,8.399985644864006532583936764285510682614697045709847829245185381418101526262872996272809581746250340866608659564760269776895633626080172618585781648336e-10
1952,8.378485819455993712689800292370536221581349685272874217927904036508240319340449176484374733996962704189650167393250496846584173359550833055092343089865e-10
1954,8.357062955791329019232321506062440958847897986168086847995628981841285340200406252525320141799712435905603398372415981458018856616143735376750764123044e-10
1956,8.33571670002317122604565862047125216412634824887578237821471697578392404033774521480623007565679613615518432715536386039426334823456326319726624923872e-10
1958,8.314446700291059279567873246359907481630986999138162154585097101800451422204111813980664147108838138235497024657389020787263232476188902861731538734157e-10
1960,8.293252606707747416363611338671801111517217355295738352610181676308363079416875948903667301443845084778285277752664833007622128459882658231195471753322e-10
1962,8.272134071346140852594081451803204694257165240841903395916924067091132297306865707602539270673754316978239410746683781375180389292747639992785106325758e-10
1964,8.251090748226331175568651613245639754318989794536069516128058435662442551544674365209701519288580703373354053990210860203944389593932426067389094064911e-10
1966,8.230122293302730575912602318681472756675677338001981372327232145172702845059787696591143586505814666801902604964762267544260383473547380634885080654354e-10
1968,8.209228364451304067196221291825208642741926357105624206241928216491183177352640749458491965462221532187254500917297072195702860752579352935891910504459e-10
1970,8.188408621456898848092550662310158836921327293252648287145231834607046726063851740438202310999801155370882363792560495558443340825308062484853437828342e-10
1972,8.167662726000669970265730778893407094298157274071872516424104775552245986259724250116730765705284581885930646338360224102397313757010316611729067500664e-10
1974,8.14699034164760148324004562139413454382132949552359364202350638013304870859135939396358179648231356756002866492258817439379370251181927086459841816797e-10
1976,8.126391133834122235462468453589661752304734259848179932096651513771199951274093296064555482979308784954659190140506562366094306102989304593763210166595e-10
1978,8.105864769855815518649726019212803800595407187500523924860733322848302146394680137696946448206759862670826925978497252872582275764657952889344690227815e-10
1980,8.085410918855221750305625743689017960451532971542367806013694767412865120565641110907099846191407722769598267212730148949283760334568070951309405201651e-10
1982,8.065029251809733397006591226358873469878596421230729540479842649842401312594848663601519739514311847171059212925648178061064227275608625212058885296268e-10
1984,8.044719441519581348683982762314824423758000300822699473239312030682722192196952033001349041238169237654765462900585437783684761753900132179358112603546e-10
1986,8.024481162595911961681785665537820809713875916918892875442428351622795901573671118135599938442729558548274149445190096123040555536681697662166354583744e-10
1988,8.004314091448953995838561860068929543768229130040453789240953374790042101037892890000836164487505532984705800353282818554147760678751553029436511856168e-10
1990,7.984217906276274678234099947051568918504421086113201171541467640883004791083084681052534975707695428047770858497203887264001564219708148422779531681411e-10
1992,7.964192287051124133554874583901673818521261285261812944840573423600374238755932479606826350317134263774719904504381696367908194331248025853734746675813e-10
1994,7.944236915510867428269134982761347358131147610129356757658189217573309458315669149598496185396877818949868375639326410869152556997254201908261162119843e-10
1996,7.924351475145503482963070871710968739132858591091129896243354299421844655042260717205093118005477814043295928534019543021251198638804617366520767519794e-10
1998,7.904535651186270114274927506361862112137839147867903523461963811760624354569264460080055131696428723219906593447222426926501709051126492214741922900377e-10
2000,7.8847891305943344748750234827698110445070108344268988496092987097370901809569271474367085534878916250932266751626661960279074657794489937570387822932e-10
2002,7.865111602049568166877219612690320980860527657379830494043244195369311146818584576248828283612187690060457831270984552516204050581069085455279183550754e-10
2004,7.845502755939406310932336768060188602710502464217700913170665055697999099995348735519864918487536067275959786450794834688633544888531391942544014147896e-10
2006,7.82596228434778986004715767677032146764897467372704473640052786927040056445499442728778741507098083078519245094880463348864016227882782336744601562452e-10
2008,7.806489881044190453894794095357618225665561597775844810356542615442333421884389389740382206675003161956087467819875971676135303139697298790531127253272e-10
2010,7.787085241472717116034168319772784668338459352955856086000949450178010501234605499245619021101004529728954714004941566203722290126393359232536442176498e-10
2012,7.767748062741304103038948267962016811524494577060813771748249919893981858840261089256537825366309400517359411589916377217720100198877450340530465785364e-10
2014,7.748478043610979221050280079234524990267246807140805690876095834069412659092516424457415758926589548402570561910421184911116007396711671787372105180872e-10
